customer_id,age_group,city,occupation,gender,marital status,avg_monthly_income,Total_income,Total_Spending,avg_monthly_spending,O_Income_Utiliz,credit_card_monthly_avgspend,Credit_Card_IU%,avg_spending_apparel,avg_spending_bills,avg_spending_electronics,avg_spending_entertainment,avg_spending_food,avg_spending_groceries,avg_spending_health_wellness,avg_spending_others,avg_spending_travel
ATQCUS0129,35-45,Chennai,Freelancers,Male,Married,37514,225084,110421,18403.5,0.490576851,4307.202128,0.114815859,92.1818,749.3182,542.1364,139.7727,84.2273,136.4091,173.0909,128,157.7727
ATQCUS0130,25-34,Chennai,Freelancers,Male,Married,33603,201618,111584,18597.33,0.55344255,5457.912065,0.162423357,15.8148,437.3333,357.1852,82.5556,113.5185,296.8519,110.9259,75.1111,456.963
ATQCUS0131,25-34,Mumbai,Salaried IT Employees,Female,Married,61814,370884,137229,22871.5,0.370005177,5773.38835,0.093399365,58.4615,791.1538,401.1538,205.2692,102.5,548.8462,64.1923,61.2692,443.4615
ATQCUS0132,21-24,Chennai,Freelancers,Male,Married,27352,164112,112748,18791.33,0.6870185,4175.851111,0.152670778,19.5455,251.9545,514.5909,372.5455,206.3182,594.3636,0,59.5,214.3182
ATQCUS0133,25-34,Mumbai,Salaried Other Employees,Female,Married,40170,241020,140164,23360.67,0.581545183,6984.117835,0.173864024,60.6897,524.069,506.7241,131.6897,153.7241,651.1379,133.7931,0,440.931
ATQCUS0134,35-45,Hyderabad,Salaried Other Employees,Male,Married,39682,238092,133903,22317.17,0.562400333,6737.258868,0.169781232,131.1563,418.8125,401.5625,73.8125,204.2188,464.9375,110,25.125,380.125
ATQCUS0135,25-34,Hyderabad,Government Employees,Female,Married,53546,321276,96914,16152.33,0.301653345,2984.669674,0.055740292,151.9412,368.5294,373.4706,147.9412,125.5882,293.6471,164.7647,36.2353,333.2941
ATQCUS0136,35-45,Delhi NCR,Salaried Other Employees,Male,Married,43122,258732,119862,19977,0.46326701,4675.468085,0.108424194,24.7273,549.3636,397.1818,235.6818,70.5,775.0455,126.0455,87.4545,222.7727
ATQCUS0137,25-34,Bengaluru,Salaried Other Employees,Male,Married,39550,237300,128612,21435.33,0.541980531,4419.65567,0.111748563,134.1,1092.25,170.2,142.35,247.2,409.15,115.15,55.65,254.95
ATQCUS0138,35-45,Bengaluru,Freelancers,Male,Married,39072,234432,127340,21223.33,0.543185145,4851.046857,0.124156605,87.875,773.0417,723.9583,116.0833,131,351.0833,197.7083,15.0833,202.0417
ATQCUS0139,25-34,Delhi NCR,Salaried Other Employees,Female,Married,38873,233238,85685,14280.83,0.36737144,4035.886739,0.103822364,77.5385,484.3846,419.9231,77,134.4615,0,205.3846,87.7692,208.4615
ATQCUS0140,35-45,Chennai,Salaried Other Employees,Male,Married,41569,249414,117861,19643.5,0.472551661,5729.354167,0.137827568,39.9286,353.1786,289.3214,207.5357,233.4643,397.8929,144.2857,91.3571,273.3571
ATQCUS0141,25-34,Bengaluru,Government Employees,Female,Married,50813,304878,127023,21170.5,0.416635507,6020.96789,0.118492667,34.3871,785.9355,273.8387,201.5484,137.8387,188,131.7419,34.3548,451.9677
ATQCUS0142,25-34,Delhi NCR,Freelancers,Male,Married,34277,205662,101626,16937.67,0.494140969,4467.077802,0.130322893,121.6667,424.9583,573.125,208.0417,168.375,115.2917,143,74.7917,0
ATQCUS0143,25-34,Chennai,Freelancers,Male,Married,35619,213714,120348,20058,0.563126421,4502.816327,0.126416135,32.2727,586.7273,239.6818,222.0455,291.5909,399.2727,168,65.5455,280.2727
ATQCUS0144,45+,Bengaluru,Government Employees,Female,Married,62197,373182,127925,21320.83,0.342795151,5388.781209,0.086640533,19.1304,806.1739,627.5652,176.3478,165.1304,615.7826,160.5217,31.4348,409.087
ATQCUS0145,35-45,Mumbai,Freelancers,Female,Married,36957,221742,106095,17682.5,0.478461455,4966.994382,0.134399285,103.44,458.96,573.2,203.88,172.32,263.92,158.12,49.84,92.72
ATQCUS0146,35-45,Hyderabad,Government Employees,Male,Married,53237,319422,129071,21511.83,0.404076676,6313.254457,0.11858772,41.6296,819.1481,413.7407,226.2222,182.3333,606.8519,102.6667,52.037,104.5556
ATQCUS0147,21-24,Mumbai,Salaried IT Employees,Male,Single,48707,292242,98296,16382.67,0.336351448,3875.470323,0.079567009,80.0909,837.1818,317.4091,52.3182,133.4545,280.2273,94.6364,29.5909,432.9545
ATQCUS0148,35-45,Mumbai,Salaried Other Employees,Male,Married,40365,242190,114221,19036.83,0.471617243,4669.411132,0.115679701,72.5,562.0385,152.9231,189.8077,182.8846,544.6538,94.3462,68.5385,243.8077
ATQCUS0149,35-45,Mumbai,Salaried Other Employees,Male,Married,43081,258486,134267,22377.83,0.519436178,5700.013302,0.132309215,48.5556,810.4444,243.5185,167.3333,121.2963,437.8519,122.9259,82.8889,262.3333
ATQCUS0150,35-45,Hyderabad,Business Owners,Male,Married,78132,468792,111916,18652.67,0.238732786,4441.111905,0.056841139,79.55,1182.35,251,253.05,192.9,480.4,142.55,31.6,172.9
ATQCUS0151,25-34,Bengaluru,Business Owners,Female,Married,70018,420108,127174,21195.67,0.302717444,4960.688723,0.070848764,28.5,1070.9545,740.7727,0,44.6364,0,226.5455,85.7727,635.5909
ATQCUS0152,21-24,Mumbai,Freelancers,Female,Single,26417,158502,115854,19309,0.73093084,4531.704082,0.171544993,69.0435,778.6957,578,131.8696,308,316,89.2609,39.2174,247.4783
ATQCUS0153,45+,Mumbai,Salaried Other Employees,Male,Married,46665,279990,87088,14514.67,0.311039751,2478.11439,0.053104348,0,298.2143,254,233.2143,516.8571,795.7857,75.1429,44.5714,0
ATQCUS0154,25-34,Chennai,Salaried IT Employees,Female,Married,59238,355428,111399,18566.5,0.313422128,5081.357895,0.085778688,44.0385,650.5769,574.2308,0,172.9615,360.5,180.6538,91.5,114.1154
ATQCUS0155,45+,Delhi NCR,Salaried IT Employees,Male,Married,66755,400530,99877,16646.17,0.249362145,4076.613061,0.06106828,92.7917,283,749.2083,149.0417,36.25,353.5,130.75,55.8333,206.9167
ATQCUS0156,35-45,Mumbai,Freelancers,Male,Married,35532,213192,107663,17943.83,0.505004784,4680.99913,0.131740379,50.9167,1078.25,367.4167,51.875,71.7083,142.7917,204.0833,103.625,419.9583
ATQCUS0157,21-24,Delhi NCR,Business Owners,Male,Single,56785,340710,114594,19099,0.336338822,4973.697917,0.087588235,46.88,659.16,381.24,101.36,151.96,653.96,121.88,90.64,100.72
ATQCUS0158,25-34,Mumbai,Government Employees,Female,Married,51986,311916,116526,19421,0.373581349,5178.933333,0.099621693,23.125,384.6667,815.7083,198.5417,171.5417,262.1667,157.0833,52.7083,381.7083
ATQCUS0159,35-45,Hyderabad,Freelancers,Male,Married,37121,222726,124084,20680.67,0.55711511,4933.003853,0.132889843,23.1538,115.2692,713.1923,233.3462,283.3077,247.8846,0,52.4231,411.9615
ATQCUS0160,25-34,Hyderabad,Business Owners,Male,Married,72761,436566,124685,20780.83,0.285603964,5195.2075,0.071400991,53.5926,178.2222,520.5185,256.963,130.6296,375.4074,134.7037,93.5926,169.3333
ATQCUS0161,35-45,Chennai,Business Owners,Male,Married,75279,451674,114184,19030.67,0.252801844,4466.381735,0.059331045,66.6957,679.2174,417.8261,251.4348,82.913,286.2609,98.7826,60.0435,298.3913
ATQCUS0162,25-34,Chennai,Business Owners,Male,Married,71665,429990,118800,19800,0.276285495,5330.769231,0.074384556,71,128.8929,383.4643,131.4643,150.5357,143.8214,155.6429,106.0714,287.6071
ATQCUS0163,25-34,Chennai,Salaried IT Employees,Male,Married,62725,376350,118816,19802.67,0.315706178,5002.779789,0.07975735,68.75,292.9583,273.1667,210.25,150.9583,534.2083,182.5,31.4167,435.5833
ATQCUS0164,21-24,Delhi NCR,Business Owners,Male,Married,51203,307218,108799,18133.17,0.354142726,3704.626129,0.07235174,91.1579,1126.2632,147.9474,261.4737,88.5263,423.8947,220.4211,18.8421,0
ATQCUS0165,21-24,Bengaluru,Salaried Other Employees,Female,Single,28939,173634,127455,21242.5,0.734044024,6041.444954,0.208764814,70.9355,424.9355,366.2903,196.0645,130.7097,402.7097,163.4839,75.1613,225.4194
ATQCUS0166,35-45,Delhi NCR,Business Owners,Male,Married,72119,432714,130952,21825.33,0.302629404,5303.351215,0.073536117,84.4615,871.8462,302.8462,108.2692,115.7692,660.1923,97.8846,87.8462,302.0385
ATQCUS0167,45+,Bengaluru,Freelancers,Male,Married,39054,234324,86217,14369.5,0.367939264,1651.666667,0.042291869,60.3,815.1,261.4,154.3,0,558.3,155.1,25.1,138.2
ATQCUS0168,35-45,Chennai,Salaried IT Employees,Female,Married,61486,368916,130404,21734,0.353478841,4346.8,0.070695768,39.45,913.55,515.15,253.15,203.15,172.6,163,19.7,256.65
ATQCUS0169,45+,Bengaluru,Salaried IT Employees,Female,Married,73513,441078,126648,21108,0.287132888,6596.25,0.089729028,17.3667,426.2333,712.2333,40.5,213,376.7,162.0333,103.8333,249.3333
ATQCUS0170,35-45,Mumbai,Salaried Other Employees,Female,Married,42364,254184,125489,20914.83,0.493693466,6089.127722,0.143733541,78.4348,1069.3913,463.4348,195.087,155.5217,448.6087,134.5652,32.9565,447.4348
ATQCUS0171,25-34,Chennai,Freelancers,Female,Married,32675,196050,115284,19214,0.588033665,5326.653465,0.163019234,40.0714,436.2143,278.0357,0,148.8571,434,167.4286,120.3929,452.1071
ATQCUS0172,35-45,Bengaluru,Salaried IT Employees,Female,Married,64386,386316,121727,20287.83,0.315096915,5661.72,0.087934023,54.9167,650.4167,590.3333,154.5,95.875,279.1667,181.7083,35.4583,391.2917
ATQCUS0173,35-45,Hyderabad,Salaried IT Employees,Male,Married,67145,402870,55623,9270.5,0.13806687,1931.354167,0.028763931,44.95,418.95,425.2,101.65,79.55,0,97.55,21.75,0
ATQCUS0174,35-45,Mumbai,Freelancers,Male,Married,36239,217434,66842,11140.33,0.307412732,2116.6627,0.058408419,35.7368,601.8947,348.7368,197.1579,54.7895,137.4737,82.9474,22.6316,63.5263
ATQCUS0175,25-34,Hyderabad,Business Owners,Female,Married,71171,427026,48187,8031.17,0.112843293,2267.624471,0.031861636,48,244.3333,330.4167,85.9583,58,99.9583,46.9583,80.5833,46.2917
ATQCUS0176,25-34,Mumbai,Salaried IT Employees,Male,Married,60592,363552,56449,9408.17,0.155270828,2327.794639,0.038417524,47.5,208.25,286.5833,80.2083,79.9583,205.7083,52.6667,11.7917,92.4583
ATQCUS0177,35-45,Chennai,Salaried Other Employees,Female,Married,44692,268152,72643,12107.17,0.270902399,3168.231402,0.070890347,36.8214,435.8571,232.2857,59.9286,92.3929,224.5357,75.3214,11.0357,275.2857
ATQCUS0178,25-34,Delhi NCR,Salaried IT Employees,Female,Married,64078,384468,67699,11283.17,0.176084928,3099.771978,0.04837498,31.6,442.76,196.12,140.6,95.52,308.68,71.96,13.6,194.36
ATQCUS0179,45+,Bengaluru,Freelancers,Female,Married,41831,250986,51656,8609.33,0.205812197,1956.665909,0.046775499,63.3,114.95,475.35,107.05,43.05,80.5,55.85,19.75,139
ATQCUS0180,25-34,Delhi NCR,Salaried IT Employees,Female,Married,65656,393936,44012,7335.33,0.111723681,1385.562333,0.021103362,29.8824,126.3529,356.9412,0,91.2353,107.8824,144.6471,30.1765,91.5882
ATQCUS0181,21-24,Bengaluru,Salaried Other Employees,Male,Single,29969,179814,57879,9646.5,0.321882612,2782.644231,0.092850753,29.5333,323.2,180.1667,95.5,66.5667,97.2333,58.6,36.9667,119.8667
ATQCUS0182,25-34,Hyderabad,Business Owners,Female,Married,69449,416694,50287,8381.17,0.120680931,1833.380938,0.026398954,41.5714,395.8095,99.9524,26.2381,65.381,214.5714,134.2381,43,60.5714
ATQCUS0183,25-34,Bengaluru,Freelancers,Male,Married,35218,211308,65438,10906.33,0.309680561,2516.845385,0.071464745,45.125,182.1667,363.5417,56.2917,66.1667,192.5833,44.875,20.7083,191.9167
ATQCUS0184,25-34,Delhi NCR,Salaried Other Employees,Male,Single,38648,231888,59600,9933.33,0.257020544,2764.947526,0.071541801,47.8519,368.8148,94.2963,61.2963,39.5185,186.6667,96.037,32.1481,197.9259
ATQCUS0185,25-34,Mumbai,Government Employees,Male,Married,51565,309390,70531,11755.17,0.227968002,3457.402941,0.067049412,29.5333,119.6,306.3667,50.4667,63.7,187.3667,89.8333,55.4,236.7333
ATQCUS0186,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62938,377628,73221,12203.5,0.193897169,3453.820755,0.054876557,48.5333,368.8333,205.0333,100.1667,40.0667,200.6333,131.1,42.0333,154.8333
ATQCUS0187,35-45,Chennai,Business Owners,Male,Married,75325,451950,54257,9042.83,0.120050846,2238.324257,0.029715556,11.32,345.4,135.84,134.96,86.92,196.4,83.32,25.2,91.08
ATQCUS0188,45+,Bengaluru,Salaried Other Employees,Male,Married,46183,277098,60698,10116.33,0.219048784,1866.119126,0.040407057,27.9474,376.5789,299.3684,178.4211,0,175.5263,19.8421,54,120.3684
ATQCUS0189,45+,Bengaluru,Salaried IT Employees,Female,Married,66994,401964,74244,12374,0.184703108,3639.411765,0.054324443,35.0667,388.4,108.2,55.9,73.9667,339.9667,93.2667,41.2,96.4
ATQCUS0190,45+,Hyderabad,Business Owners,Female,Married,70471,422826,61228,10204.67,0.144806658,2847.814884,0.04041116,27.5833,103.875,434.5417,102.6667,0,265.625,52.625,66.8333,257
ATQCUS0191,25-34,Chennai,Business Owners,Male,Married,70551,423306,69561,11593.5,0.164327933,3214.039604,0.045556259,53.3214,385.7857,134.5714,49.9286,75.4643,171.5357,37,51.1071,154.1071
ATQCUS0192,21-24,Chennai,Government Employees,Male,Single,40600,243600,60775,10129.17,0.249486946,1943.982121,0.047881333,60.1579,481.2105,240.1053,136.1053,88.7895,121,63.2632,0,195.6842
ATQCUS0193,35-45,Mumbai,Government Employees,Male,Married,52731,316386,59170,9861.67,0.187018452,2770.132022,0.052533273,58.52,457.32,216.8,129.88,85.36,170.48,30.2,35.88,71.88
ATQCUS0194,35-45,Chennai,Business Owners,Male,Single,68724,412344,64006,10667.67,0.155224812,2232.76814,0.032488914,68.6667,496.0556,521,70.1111,0,110.9444,44.7222,28.7778,166.3889
ATQCUS0195,21-24,Chennai,Salaried Other Employees,Female,Married,30144,180864,57773,9628.83,0.319427747,2799.078488,0.092856903,17.12,302.56,146.68,113.8,94.68,176.04,123.72,15.44,127.76
ATQCUS0196,25-34,Mumbai,Freelancers,Male,Single,33314,199884,69610,11601.67,0.348252086,2822.027838,0.084709967,23.5926,399.0741,63.7037,163.963,121.963,188.8519,61.2593,25.7778,54.1111
ATQCUS0197,35-45,Mumbai,Freelancers,Male,Married,36946,221676,76008,12668,0.342878796,3570.072727,0.096629479,17.9032,264.1613,251.5484,104.6129,91.3548,277.8065,13.2903,37.4516,203.2258
ATQCUS0198,25-34,Delhi NCR,Government Employees,Female,Married,51579,309474,61475,10245.83,0.19864344,2668.184896,0.051730063,20.6,434.04,204.68,73.48,99.2,149.68,25.68,43.76,171.16
ATQCUS0199,25-34,Mumbai,Salaried IT Employees,Female,Married,60497,362982,53221,8870.17,0.146621651,2024.712717,0.033467985,57.2381,402.5238,316.2381,127.7143,21.7619,168.3333,52.4286,10.7143,56.7619
ATQCUS0200,45+,Mumbai,Salaried Other Employees,Female,Married,41940,251640,47203,7867.17,0.187581545,2060.449286,0.0491285,46.2273,234,317.9545,110.4091,47.5,199.4091,20.4091,43.6364,56.5
ATQCUS0201,35-45,Delhi NCR,Salaried Other Employees,Male,Married,38557,231342,46783,7797.17,0.202224499,1990.766809,0.051631787,49.125,142.125,54.125,96,63,142.125,103.125,18.625,196.3333
ATQCUS0202,35-45,Bengaluru,Freelancers,Male,Married,34652,207912,54085,9014.17,0.260134191,2907.796774,0.083914255,45.0667,317.3333,130.1667,89.6,101.5667,279.7333,0,31.2,143.4333
ATQCUS0203,35-45,Bengaluru,Salaried Other Employees,Male,Single,41715,250290,55435,9239.17,0.22148316,2699.083371,0.064702945,49.4231,247.8462,254.7692,57.3846,69.3846,126.8462,52.1923,47.7308,210.0385
ATQCUS0204,25-34,Chennai,Freelancers,Male,Single,35211,211266,58267,9711.17,0.275799324,2667.903846,0.075769045,10.08,151.76,385.72,112.92,57.96,331.6,52.72,23.28,138.4
ATQCUS0205,25-34,Hyderabad,Salaried Other Employees,Female,Married,41039,246234,51015,8502.5,0.207180974,1868.681319,0.04553428,17.1,91.15,341.85,90.2,52.15,187.45,161.9,18.5,122.15
ATQCUS0206,25-34,Hyderabad,Government Employees,Male,Married,51725,310350,51577,8596.17,0.16618985,1432.695,0.027698308,30.4118,132.6471,158,35.7059,0,399.8824,82.0588,84.2353,190
ATQCUS0207,35-45,Chennai,Salaried Other Employees,Male,Married,43711,262266,57785,9630.83,0.220329665,2071.146237,0.047382724,38,316.85,427.85,40,64.55,136.6,98.6,27.3,153.2
ATQCUS0208,35-45,Bengaluru,Salaried Other Employees,Male,Married,39352,236112,65627,10937.83,0.277948516,3013.483776,0.076577652,28.037,420.0741,220.7407,183,70.037,143.4074,54.8889,12.037,226.5926
ATQCUS0209,25-34,Mumbai,Salaried IT Employees,Male,Single,62074,372444,55581,9263.5,0.149233173,2608.169903,0.042017107,14.3103,169.069,302.9655,79.8276,115.1724,160.2414,73.4138,38.3448,130.7586
ATQCUS0210,45+,Hyderabad,Salaried IT Employees,Male,Married,68569,411414,63221,10536.83,0.153667547,2903.004184,0.042336977,20.963,450.2222,246.7037,112.7778,73.5185,93.6296,39.4815,42.5926,137.0741
ATQCUS0211,25-34,Chennai,Freelancers,Male,Married,35430,212580,87768,14628,0.412870449,3343.542857,0.094370388,38.7917,631.125,226.9583,86.625,126.6667,193.5417,133.2917,30.0417,148
ATQCUS0212,21-24,Hyderabad,Freelancers,Female,Married,26391,158346,79994,13332.33,0.505184722,3298.720825,0.124994158,20.0417,0,359.2917,162.9583,146.2917,601.9167,90.25,55.5833,94.9583
ATQCUS0213,45+,Bengaluru,Business Owners,Male,Married,84414,506484,84622,14103.67,0.167077381,3459.390755,0.040981244,45.8077,299.7692,239.6538,88.1538,56.6923,295.2308,94.5769,40.0385,340.6154
ATQCUS0214,35-45,Hyderabad,Salaried Other Employees,Male,Married,45720,274320,86330,14388.33,0.314705381,3924.09,0.08582874,35.3704,482.7778,209.7037,156.963,191.5926,63.1111,93.1481,73.5556,157.4815
ATQCUS0215,21-24,Mumbai,Salaried Other Employees,Female,Married,29852,179112,74631,12438.5,0.41667225,2618.631579,0.087720474,42.05,418.2,0,116.6,61.1,352.65,113.2,69.85,251.95
ATQCUS0216,25-34,Mumbai,Salaried IT Employees,Male,Married,62476,374856,96065,16010.83,0.256271688,4788.285607,0.076642,52.2188,560.2188,247.125,133.375,31.2188,321.3438,117.7188,44,220.2813
ATQCUS0217,35-45,Delhi NCR,Salaried Other Employees,Male,Married,40680,244080,92454,15409,0.378785644,3440.84466,0.084583202,65.913,773.4783,349.6957,49.6522,126.2174,361.7826,59.8696,0,151.4783
ATQCUS0218,25-34,Mumbai,Government Employees,Male,Married,51844,311064,84781,14130.17,0.272551694,3718.465789,0.07172413,43.92,545.88,335.8,130.72,40.4,247.8,143.84,29.04,70.44
ATQCUS0219,45+,Chennai,Freelancers,Female,Married,39273,235638,97910,16318.33,0.415510147,4436.050874,0.112954215,40.7857,481.8929,251.3571,123.2143,76.6786,321.6429,205.5357,39.0714,114.75
ATQCUS0220,35-45,Hyderabad,Salaried IT Employees,Female,Married,65896,395376,83880,13980,0.212152483,4254.782609,0.064568147,39.9643,370.4643,458,102.3571,90.0714,386.5357,81.0357,49.6429,141.6429
ATQCUS0221,25-34,Chennai,Salaried Other Employees,Female,Married,40550,243300,72193,12032.17,0.296724291,2552.278485,0.062941516,47.9524,320.5238,290.2381,93.1429,178.2857,195.7619,114.0476,40.381,71.9524
ATQCUS0222,35-45,Bengaluru,Freelancers,Female,Married,35259,211554,73565,12260.83,0.347736181,2670.675842,0.075744515,10.3636,499.2727,86.9545,99.6364,118.2273,142.3636,170.2273,82.5455,123.5909
ATQCUS0223,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65586,393516,86447,14407.83,0.219678437,3001.63125,0.045766341,91.7,671.15,176.55,123.05,72.05,309.85,138.65,20.9,127.95
ATQCUS0224,45+,Mumbai,Salaried IT Employees,Female,Married,69290,415740,66984,11164,0.161119931,2640.946237,0.038114392,21.8636,146.2273,221.1818,135.3636,89.5455,149.0455,58.9091,64.0455,352.6364
ATQCUS0225,25-34,Mumbai,Government Employees,Male,Married,50234,301404,86079,14346.5,0.285593423,3043.19697,0.060580423,73.1429,418.2381,363.6667,242.8571,74.9048,425.9048,44,41.9524,79.9524
ATQCUS0226,35-45,Chennai,Salaried IT Employees,Male,Single,65450,392700,75475,12579.17,0.192195111,3594.048571,0.054912889,42.1667,501.625,227.5,84.375,60.7917,199,152.9583,36.6667,246.375
ATQCUS0227,45+,Bengaluru,Salaried IT Employees,Female,Married,64395,386370,67089,11181.5,0.173639258,1944.608696,0.030198132,93.9375,740.6875,0,187.9375,42.625,121.75,66.6875,25.9375,179.8125
ATQCUS0228,35-45,Bengaluru,Freelancers,Female,Married,40986,245916,94436,15739.33,0.384017225,4435.629364,0.108223036,56.9355,303.6774,256.871,19.7097,94.9032,293.5484,125.6452,33.3871,256.9032
ATQCUS0229,45+,Mumbai,Business Owners,Female,Married,77612,465672,96235,16039.17,0.206658378,4515.882816,0.058185368,67.0345,644.4138,174.6897,92.3103,119.4483,313.4828,104.7586,57.1724,143.0345
ATQCUS0230,25-34,Bengaluru,Salaried IT Employees,Male,Married,63642,381852,91782,15297,0.24036014,4058.387755,0.063769017,32.1923,539.0385,303.0769,86.5769,90.1923,443.9615,85.3846,24.6154,191.1923
ATQCUS0231,45+,Chennai,Salaried IT Employees,Male,Married,72752,436512,77086,12847.67,0.17659542,3380.965789,0.046472479,30.08,823.04,99.08,97.96,163.04,247.08,113.48,14.32,106.68
ATQCUS0232,25-34,Mumbai,Salaried IT Employees,Male,Married,63329,379974,85037,14172.83,0.223796839,2805.039271,0.044293124,52,589,480.2632,51.5263,140,76.6316,0,41.7895,342.2632
ATQCUS0233,35-45,Delhi NCR,Freelancers,Male,Married,35492,212952,67679,11279.83,0.31781331,3274.789355,0.09226838,68.9259,473.8519,0,80.4444,124.5926,230.4444,78.6296,28.7037,274.3333
ATQCUS0234,25-34,Bengaluru,Freelancers,Male,Single,34174,205044,100910,16818.33,0.492138175,3085.93211,0.090300583,72.25,864.15,496.6,111.35,159.75,304.9,31.85,0,74.95
ATQCUS0235,35-45,Hyderabad,Salaried IT Employees,Female,Married,66696,400176,82096,13682.67,0.205149784,3648.712,0.054706609,71.1667,352.2917,311.7917,161.0417,123.9167,213.8333,127.5,40.3333,167.375
ATQCUS0236,21-24,Hyderabad,Government Employees,Male,Married,39453,236718,80121,13353.5,0.338466023,3267.345745,0.082816155,75.0435,291.6522,320.7391,113.5652,112.1304,208.9565,120.3043,0,238.8261
